study,instrument,answer_list,value,label,label_de
"twinlife","wid1_F2F1_module15","apl5_2",3,"3: partly correct","3: stimmt etwas"
"twinlife","wid1_F2F1_module15","apl5_2",4,"4: rather correct","4: stimmt eher"
"twinlife","wid1_F2F1_module15","apl5_2",5,"5: fully correct","5: stimmt genau"
"twinlife","wid1_F2F1_module15","apl5_3",1,"1: does not apply at all","1: trifft gar nicht zu"
"twinlife","wid1_F2F1_module15","apl5_3",2,"2: does not apply","2: trifft nicht zu"
"twinlife","wid1_F2F1_module15","apl5_3",3,"3: nor","3: weder noch"
"twinlife","wid1_F2F1_module15","apl5_3",4,"4: does apply","4: trifft zu"
"twinlife","wid1_F2F1_module15","apl5_3",5,"5: does apply exactly","5: trifft genau zu"
"twinlife","wid1_F2F1_module15","apl5spa_3",-81,"-81: does not apply","-81: trifft nicht zu"
"twinlife","wid1_F2F1_module15","apl5spa_3",1,"1: does not apply at all","1: trifft gar nicht zu"
"twinlife","wid1_F2F1_module15","apl5spa_3",2,"2: does not apply","2: trifft nicht zu"
"twinlife","wid1_F2F1_module15","apl5spa_3",3,"3: nor","3: weder noch"
"twinlife","wid1_F2F1_module15","apl5spa_3",4,"4: does apply","4: trifft zu"
"twinlife","wid1_F2F1_module15","apl5spa_3",5,"5: does apply exactly","5: trifft genau zu"
"twinlife","wid1_F2F1_module15","apl7",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module15","apl7",1,"1: does not apply to me at all","1: trifft ueberhaupt nicht zu"
"twinlife","wid1_F2F1_module15","apl7",2,"2","2"
"twinlife","wid1_F2F1_module15","apl7",3,"3","3"
"twinlife","wid1_F2F1_module15","apl7",4,"4","4"
"twinlife","wid1_F2F1_module15","apl7",5,"5","5"
"twinlife","wid1_F2F1_module15","apl7",6,"6","6"
"twinlife","wid1_F2F1_module15","apl7",7,"7: applies to me perfectly","7: trifft voll zu"
"twinlife","wid1_F2F1_module15","cer13",-96,"-96: don't know/not specified","-96: weiss nicht/keine Angabe"
"twinlife","wid1_F2F1_module15","cer13",-85,"-85: unknown","-85: unbekannt"
"twinlife","wid1_F2F1_module15","cer13",-83,"-83: no grades","-83: keine Schulnoten"
"twinlife","wid1_F2F1_module15","dia01",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","dia01",9999,"9999: I am still suffering from this condition","9999: leide immer noch an der Erkrankung"
"twinlife","wid1_F2F1_module15","eca0100",-81,"-81: I don't have a school degree yet","-81: ich habe noch keinen Schulabschluss"
"twinlife","wid1_F2F1_module15","eca0100",1,"1: left school without school-leaving certificate","1: Schule ohne Abschluss verlassen"
"twinlife","wid1_F2F1_module15","eca0100",2,"2: primary/lower secondary school-leaving certificate (GDR: grade 8)","2: Volks-/Hauptschulabschluss (DDR: 8. Klasse)"
"twinlife","wid1_F2F1_module15","eca0100",3,"3: intermediate secondary school-leaving certificate (GDR: grade 10)","3: Realschulabschluss/Mittlere Reife (DDR: 10. Klasse)"
"twinlife","wid1_F2F1_module15","eca0100",4,"4: university of applied sciences entrance diploma (leaving certificate from a technical school)","4: Fachhochschulreife (Abschluss einer Fachoberschule)"
"twinlife","wid1_F2F1_module15","eca0100",5,"5: Abitur/university entrance diploma","5: Abitur/Hochschulreife"
"twinlife","wid1_F2F1_module15","eca0100",6,"6: other school-leaving certificate","6: sonstiger Schulabschluss"
"twinlife","wid1_F2F1_module15","eca0100_2",1,"1: no school-leaving certificate, still in school","1: noch keinen, geht noch zur Schule"
"twinlife","wid1_F2F1_module15","eca0100_2",2,"2: left school without school-leaving certificate","2: Schule ohne Abschluss verlassen"
"twinlife","wid1_F2F1_module15","eca0100_2",3,"3: primary/lower secondary school-leaving certificate (GDR: grade 8)","3: Volks-/Hauptschulabschluss (DDR: 8. Klasse)"
"twinlife","wid1_F2F1_module15","eca0100_2",4,"4: intermediate secondary school-leaving certificate (GDR: grade 10)","4: Realschulabschluss/Mittlere Reife (DDR: 10. Klasse)"
"twinlife","wid1_F2F1_module15","eca0100_2",5,"5: Abitur/university entrance diploma/UAS entrance diploma (leaving certificate from a technical school)","5: Abitur/Hochschulreife/Fachhochschulreife (Abschluss einer Fachoberschule)"
"twinlife","wid1_F2F1_module15","eca0200",1,"1: no vocational training or higher educational certificate (yet)","1: (noch) keinen Ausbildungs- oder Studienabschluss"
"twinlife","wid1_F2F1_module15","eca0200",2,"2: vocational training, vocational school, commercial school","2: Lehre, Facharbeiterabschluss, Berufsschule, Handelsschule"
"twinlife","wid1_F2F1_module15","eca0200",3,"3: schools for healthcare","3: Schule des Gesundheitswesens"
"twinlife","wid1_F2F1_module15","eca0200",4,"4: professional school, technical college, e.g., master craftsman's or technician's certificate","4: Fachschule, z.B. Meister-, Technikerabschluss"
"twinlife","wid1_F2F1_module15","eca0200",5,"5: training for civil servants","5: Beamtenausbildung"
"twinlife","wid1_F2F1_module15","eca0200",6,"6: university of applied sciences [from F2F 2]","6: Fachhochschule [ab F2F 2]"
"twinlife","wid1_F2F1_module15","eca0200",7,"7: university of cooperative education [from F2F 2]","7: Berufsakademie [ab F2F 2]"
"twinlife","wid1_F2F1_module15","eca0200",8,"8: university of applied sciences, university of cooperative education [only F2F 1]","8: Fachhochschule, Berufsakademie [nur in F2F 1]"
"twinlife","wid1_F2F1_module15","eca0200",9,"9: university, higher educational institution","9: Universitaet, Hochschule"
"twinlife","wid1_F2F1_module15","eca0200",10,"10: PhD","10: Promotion"
"twinlife","wid1_F2F1_module15","eca0200",11,"11: other qualification","11: sonstiger Abschluss"
"twinlife","wid1_F2F1_module15","eca0800",1,"1: yes, vocational training certificate","1: ja, beruflichen Ausbildungsabschluss"
"twinlife","wid1_F2F1_module15","eca0800",2,"2: yes, higher educational/university certificate","2: ja, Hochschulabschluss"
"twinlife","wid1_F2F1_module15","eca0800",3,"3: no","3: nein"
"twinlife","wid1_F2F1_module15","edu0100",1,"1: no, I don't go to school yet","1: nein, ich gehe noch nicht in die Schule"
"twinlife","wid1_F2F1_module15","edu0100",2,"2: yes, I go to school","2: ja, ich gehe in die Schule"
"twinlife","wid1_F2F1_module15","edu0100",3,"3: no, I don't go to school any more","3: nein, ich gehe nicht mehr in die Schule"
"twinlife","wid1_F2F1_module15","edu0301",1,"1: general education","1: Allgemeinbildende Schule"
"twinlife","wid1_F2F1_module15","edu0301",2,"2: vocational education","2: Berufliche Ausbildung"
"twinlife","wid1_F2F1_module15","edu0301",3,"3: higher education","3: Hochschule"
"twinlife","wid1_F2F1_module15","edu0301",4,"4: further education","4: Weiterbildung/Umschulung"
"twinlife","wid1_F2F1_module15","edu0301",5,"5: other, please state [until CATI 1]","5: sonstiges, bitte nennen [bis CATI 1]"
"twinlife","wid1_F2F1_module15","edu0303",1,"1: university of applied sciences","1: Fachhochschule"
"twinlife","wid1_F2F1_module15","edu0303",2,"2: university, other higher educational institution (Bachelor or Master)","2: Universitaet, sonstige Hochschule (Bachelor-, Master-Studiengang)"
"twinlife","wid1_F2F1_module15","edu0303",3,"3: PhD","3: Promotionsstudium"
"twinlife","wid1_F2F1_module15","edu0303",4,"4: other, such as","4: sonstiges, und zwar"
"twinlife","wid1_F2F1_module15","edu0305",1,"1: vocational re-training","1: Berufliche Umschulung"
"twinlife","wid1_F2F1_module15","edu0305",2,"2: further vocational training","2: Berufliche Fortbildung"
"twinlife","wid1_F2F1_module15","edu0305",3,"3: vocational rehabilitation","3: Berufliche Rehabilitation"
"twinlife","wid1_F2F1_module15","edu0305",4,"4: general or political further education","4: Allgemeine oder politische Weiterbildung"
"twinlife","wid1_F2F1_module15","edu0305",5,"5: other, such as","5: sonstiges, und zwar"
"twinlife","wid1_F2F1_module15","edu0307",1,"1: year of vocational preparation which is accountable for vocational training","1: Berufsgrundbildungsjahr"
"twinlife","wid1_F2F1_module15","edu0307",2,"2: year of vocational preparation which is not accountable for vocational training","2: Berufsvorbereitungsjahr"
"twinlife","wid1_F2F1_module15","edu0307",3,"3: vocational schooling without vocational training","3: Berufsschule ohne Lehre"
"twinlife","wid1_F2F1_module15","edu0307",4,"4: vocational training","4: Lehre"
"twinlife","wid1_F2F1_module15","edu0307",5,"5: full-time vocational school, business school","5: Berufsfachschule, Handelsschule"
"twinlife","wid1_F2F1_module15","edu0307",6,"6: health care school","6: Schule des Gesundheitswesens"
"twinlife","wid1_F2F1_module15","edu0307",7,"7: professional school, technical college, e.g., master craftsman's or technician's certificate","7: Fachschule (z. B. Meister-, Technikerschule)"
"twinlife","wid1_F2F1_module15","edu0307",8,"8: training for civil servants","8: Beamtenausbildung"
"twinlife","wid1_F2F1_module15","edu0307",9,"9: other, such as","9: sonstiges, und zwar"
"twinlife","wid1_F2F1_module15","edu0400",1,"1: primary school","1: Grundschule"
"twinlife","wid1_F2F1_module15","edu0400",2,"2: orientation school [until F2F 2]","2: Orientierungsschule [bis F2F 2]"
"twinlife","wid1_F2F1_module15","edu0400",3,"3: lower secondary school","3: Hauptschule"
"twinlife","wid1_F2F1_module15","edu0400",4,"4: intermediate-level secondary school","4: Realschule"
"twinlife","wid1_F2F1_module15","edu0400",5,"5: integrated lower and intermediate-level secondary school","5: Verb. Haupt- und Realschule (auch Sekundar-, Regel-, Mittel-, Ober-, Wirtsch.- und erw. Realschule, reg. Schule)"
"twinlife","wid1_F2F1_module15","edu0400",6,"6: comprehensive school","6: Gesamtschule (auch integrierte Schule)"
"twinlife","wid1_F2F1_module15","edu0400",7,"7: Waldorf school (Rudolf Steiner school)","7: Waldorfschule"
"twinlife","wid1_F2F1_module15","edu0400",8,"8: upper secondary school","8: Gymnasium (auch Kolleg)"
"twinlife","wid1_F2F1_module15","edu0400",9,"9: school for children with special needs","9: Sonderschule/Foerderschule"
"twinlife","wid1_F2F1_module15","edu0400",10,"10: other school, namely","10: andere Schule, und zwar"
"twinlife","wid1_F2F1_module15","edu0400",11,"11: Technical secondary school [from F2F 2]","11: Fachoberschule [ab F2F 2]"
"twinlife","wid1_F2F1_module15","edu0400_3",1,"1: primary school","1: Grundschule"
"twinlife","wid1_F2F1_module15","edu0400_3",2,"2: orientation school [until F2F 2]","2: Orientierungsschule [bis F2F 2]"
"twinlife","wid1_F2F1_module15","edu0400_3",3,"3: lower secondary school","3: Hauptschule"
"twinlife","wid1_F2F1_module15","edu0400_3",4,"4: intermediate-level secondary school/integrated lower and intermediate-level secondary school","4: Realschule/Verbundene Haupt- und Realschule"
"twinlife","wid1_F2F1_module15","edu0400_3",5,"5: comprehensive school","5: Gesamtschule"
"twinlife","wid1_F2F1_module15","edu0400_3",6,"6: upper secondary school","6: Gymnasium"
"twinlife","wid1_F2F1_module15","edu0400_3",7,"7: school for children with special needs","7: Sonderschule/Foerderschule"
"twinlife","wid1_F2F1_module15","edu0400_3",8,"8: Technical secondary school","8: Fachoberschule"
"twinlife","wid1_F2F1_module15","emp0200",1,"1: [for women only] yes, maternity leave","1: [nur bei Frauen] Ja, Mutterschutz"
"twinlife","wid1_F2F1_module15","emp0200",2,"2: parental leave (up to F2F 2)","2: Elternzeit (bis F2F 2)"
"twinlife","wid1_F2F1_module15","emp0200",3,"3: leave of absence/special leave for childcare","3: Beurlaubung/Sonderurlaub wegen Kinderbetreuung"
"twinlife","wid1_F2F1_module15","emp0200",4,"4: no","4: nein"
"twinlife","wid1_F2F1_module15","emp0200",5,"5: yes, parental leave with part-time employment (from F2F 3)","5: Ja, Elternzeit mit Teilzeitbeschaeftigung (ab F2F 3)"
"twinlife","wid1_F2F1_module15","emp0200",6,"6: yes, parental leave without part-time employment (from F2F 3)","5: Ja, Elternzeit ohnw Teilzeitbeschaeftigung (ab F2F 3)"
"twinlife","wid1_F2F1_module15","emp0400",1,"1: full-time employment","1: voll erwerbstaetig"
"twinlife","wid1_F2F1_module15","emp0400",2,"2: employed on a part-time basis (also with several part-time employments)","2: in Teilzeitbeschaeftigung"
"twinlife","wid1_F2F1_module15","emp0400",3,"3: in-company training/apprenticeship or vocational retraining","3: in betrieblicher Ausbildung/Lehre oder betrieblicher Umschulung"
"twinlife","wid1_F2F1_module15","emp0400",4,"4: marginally employed, Mini-jobs, One-Euro-jobs, e.g., when drawing unemployment benefit type 2","4: geringfuegig erwerbstaetig, Mini Job, Ein-Euro-Job, z.B. bei Bezug von Arbeitslosengeld 2"
"twinlife","wid1_F2F1_module15","emp0400",5,"5: occasionally or irregularly employed","5: gelegentlich oder unregelmaessig beschaeftigt"
"twinlife","wid1_F2F1_module15","emp0400",6,"6: voluntary military service","6: freiwilliger Wehrdienst"
"twinlife","wid1_F2F1_module15","emp0400",7,"7: voluntary social/ecological year, German federal volunteer service","7: freiwilliges soziales/oekologisches Jahr, Bundesfreiwilligendienst"
"twinlife","wid1_F2F1_module15","emp0400",8,"8: partial retirement with zero working hours","8: in Altersteilzeit mit Arbeitszeit Null"
"twinlife","wid1_F2F1_module15","emp0400",9,"9: early retirement, retirement, occupational disablity","9: Vorruhestaendler, Rentner, erwerbsunfaehig"
"twinlife","wid1_F2F1_module15","emp0400",10,"10: not gainfully employed","10: nicht erwerbstaetig"
"twinlife","wid1_F2F1_module15","emp0400",11,"11: other, such as","11: sonstiges, und zwar"
"twinlife","wid1_F2F1_module15","emp0600",1,"1: blue-collar worker (Arbeiter) (also in agriculture)","1: Arbeiter/in (auch in der Landwirtschaft)"
"twinlife","wid1_F2F1_module15","emp0600",2,"2: white-collar worker (Angestellte)","2: Angestellte/r"
"twinlife","wid1_F2F1_module15","emp0600",3,"3: civil servant (including judges and professional soldiers)","3: Beamte/r (einschliesslich Richter und Berufssoldaten)"
"twinlife","wid1_F2F1_module15","emp0600",4,"4: self-employed (including family members working for the self-employed)","4: Selbstaendige/r (einschl. mithelfende Familienangehoerige)"
"twinlife","wid1_F2F1_module15","emp0600",5,"5: apprentices / trainees / interns","5: Auszubildende und Praktikanten"
"twinlife","wid1_F2F1_module15","emp0700",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","emp0705",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","emp0705",-81,"-81: no contractually defined working hours","-81: keine festgelegte Arbeitszeit"
"twinlife","wid1_F2F1_module15","emp0800",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","emp0800",-81,"-81: not employed until now","-81: hatte noch keine Stelle"
"twinlife","wid1_F2F1_module15","emp0801",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","emp0801",-81,"-81: not employed until now","-81: hatte noch keine Stelle"
"twinlife","wid1_F2F1_module15","emp0804",1,"1: shutdown of company/closure of department","1: wegen Betriebsstilllegung/Aufloesung der Dienststelle"
"twinlife","wid1_F2F1_module15","emp0804",2,"2: dismissal/dissolution contract at one's own request","2: durch eigene Kuendigung/Aufloesungsvertrag auf eigenen Wunsch"
"twinlife","wid1_F2F1_module15","emp0804",3,"3: dismissal/dissolution contract at employers request","3: durch Kuendigung von Seiten des Arbeitgebers/Aufloesungsvertrag auf Wunsch des Arbeitgebers"
"twinlife","wid1_F2F1_module15","emp0804",4,"4: end of temporary employment or apprenticeship","4: befristete Beschaeftigung oder Ausbildung war beendet"
"twinlife","wid1_F2F1_module15","emp0804",5,"5: reach of age limit/retirement age/pensionable age","5: erreichen der Altersgrenze/Rente/Pension"
"twinlife","wid1_F2F1_module15","emp0804",6,"6: cessation of self-employment/business","6: Aufgabe der selbstaendigen Taetigkeit/des Geschaefts"
"twinlife","wid1_F2F1_module15","fam",1,"1: married, cohabitating","1: verheiratet, mit Ehepartner zusammenlebend"
"twinlife","wid1_F2F1_module15","fam",2,"2: married, living permanently apart","2: verheiratet, dauerhaft getrennt lebend"
"twinlife","wid1_F2F1_module15","fam",3,"3: registered same-sex partnership, cohabitating with partner","3: eingetragene gleichgeschlechtliche Lebenspartnerschaft, mit Partner zusammenlebend"
"twinlife","wid1_F2F1_module15","fam",4,"4: registered same-sex partnership, living permanently apart","4: eingetragene gleichgeschlechtliche Lebenspartnerschaft, dauerhaft getrennt lebend"
"twinlife","wid1_F2F1_module15","fam",5,"5: single","5: ledig"
"twinlife","wid1_F2F1_module15","fam",6,"6: divorced","6: geschieden"
"twinlife","wid1_F2F1_module15","fam",7,"7: widowed","7: verwitwet"
"twinlife","wid1_F2F1_module15","fam",8,"8: registered same-sex partnership: divorced","8: eingetragene Lebenspartnerschaft aufgehoben (gleichgeschlechtlich)"
"twinlife","wid1_F2F1_module15","fam",9,"9: registered same-sex partnership: widowed","9: eingetragene(r) Lebenspartner/-in verstorben (gleichgeschlechtlich)"
"twinlife","wid1_F2F1_module15","fre4",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module15","fre4",1,"1: every week","1: jede Woche"
"twinlife","wid1_F2F1_module15","fre4",2,"2: every month","2: jeden Monat"
"twinlife","wid1_F2F1_module15","fre4",3,"3: less than once a month","3: seltener als 1-mal im Monat"
"twinlife","wid1_F2F1_module15","fre4",4,"4: never","4: nie"
"twinlife","wid1_F2F1_module15","fre5",-81,"-81: doesn't apply (explicit response)","-81: trifft nicht zu (explizite Auskunft)"
"twinlife","wid1_F2F1_module15","fre5",1,"1: never","1: nie"
"twinlife","wid1_F2F1_module15","fre5",2,"2: rarely","2: selten"
"twinlife","wid1_F2F1_module15","fre5",3,"3: occasionally","3: manchmal"
"twinlife","wid1_F2F1_module15","fre5",4,"4: often","4: oft"
"twinlife","wid1_F2F1_module15","fre5",5,"5: very often","5: sehr oft"
"twinlife","wid1_F2F1_module15","fre5_3",1,"1: always","1: immer"
"twinlife","wid1_F2F1_module15","fre5_3",2,"2: often","2: oft"
"twinlife","wid1_F2F1_module15","fre5_3",3,"3: sometimes","3: manchmal"
"twinlife","wid1_F2F1_module15","fre5_3",4,"4: almost never","4: fast nie"
"twinlife","wid1_F2F1_module15","fre5_3",5,"5: never","5: nie"
"twinlife","wid1_F2F1_module15","hbe0100",1,"1: yes, I'm a heavy smoker","1: ja, ich bin starker Raucher"
"twinlife","wid1_F2F1_module15","hbe0100",2,"2: yes, I'm a smoker","2: ja, ich bin maessiger Raucher"
"twinlife","wid1_F2F1_module15","hbe0100",3,"3: yes, I'm a light smoker","3: ja, ich bin Wenig-Raucher"
"twinlife","wid1_F2F1_module15","hbe0100",4,"4: yes, I'm a social smoker","4: ja, ich bin Gelegenheits-Raucher"
"twinlife","wid1_F2F1_module15","hbe0100",5,"5: no, I'm a former smoker (I don't smoke anymore, but I did smoke)","5: nein, ich bin Ex-Raucher (rauche nicht mehr, habe aber frueher geraucht)"
"twinlife","wid1_F2F1_module15","hbe0100",6,"6: no, I never smoked (I don't smoked and I never smoked in the past)","6: nein, ich bin Nie-Raucher (rauche jetzt nicht und habe frueher nicht geraucht)"
"twinlife","wid1_F2F1_module15","hbe0200",-81,"-81: I did never drink alcohol","-81: ich habe noch nie Alkohol getrunken"
"twinlife","wid1_F2F1_module15","hbe0202",1,"1: daily","1: taeglich"
"twinlife","wid1_F2F1_module15","hbe0202",2,"2: several times per week","2: mehrmals pro Woche"
"twinlife","wid1_F2F1_module15","hbe0202",3,"3: once a week","3: 1-mal pro Woche"
"twinlife","wid1_F2F1_module15","hbe0202",4,"4: 1 to 3 times per month","4: 1 bis 3-mal im Monat"
"twinlife","wid1_F2F1_module15","hbe0202",5,"5: less frequently","5: seltener"
"twinlife","wid1_F2F1_module15","hbe0202",6,"6: never","6: nie"
"twinlife","wid1_F2F1_module15","hbe0400",1,"1: not at all","1: gar nicht"
"twinlife","wid1_F2F1_module15","hbe0400",2,"2: a bit","2: ein wenig"
"twinlife","wid1_F2F1_module15","hbe0400",3,"3: rather a lot","3: eher viel"
"twinlife","wid1_F2F1_module15","hbe0400",4,"4: a lot","4: sehr viel"
"twinlife","wid1_F2F1_module15","inc0103",1,"1: below 500 Euro","1: unter 500 Euro"
"twinlife","wid1_F2F1_module15","inc0103",2,"2: 500 up to below 1,000 Euro","2: 500 bis unter 1.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",3,"3: 1,000 up to below 1,500 Euro","3: 1.000 bis unter 1.500 Euro"
"twinlife","wid1_F2F1_module15","inc0103",4,"4: 1,500 up to below 2,000 Euro","4: 1.500 bis unter 2.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",5,"5: 2,000 up to below 2,500 Euro","5: 2.000 bis unter 2.500 Euro"
"twinlife","wid1_F2F1_module15","inc0103",6,"6: 2,500 up to below 3,000 Euro","6: 2.500 bis unter 3.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",7,"7: 3,000 up to below 4,000 Euro","7: 3.000 bis unter 4.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",8,"8: 4,000 up to below 5,000 Euro","8: 4.000 bis unter 5.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",9,"9: 5,000 up to below 6,000 Euro","9: 5.000 bis unter 6.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",10,"10: 6,000 up to below 7,000 Euro","10: 6.000 bis unter 7.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",11,"11: 7,000 up to below 8,000 Euro","11: 7.000 bis unter 8.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",12,"12: 8,000 up to below 10,000 Euro","12: 8.000 bis unter 10.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",13,"13: 10,000 up to below 20,000 Euro","13: 10.000 bis unter 20.000 Euro"
"twinlife","wid1_F2F1_module15","inc0103",14,"14: 20,000 Euro and above","14: 20.000 Euro und mehr"
"twinlife","wid1_F2F1_module15","med0100",-96,"-96: don't know/not specified","-96: weiss nicht/keine Angabe"
"twinlife","wid1_F2F1_module15","med0100",-86,"-86: inconclusive specification","-86: uneindeutige Angabe"
"twinlife","wid1_F2F1_module15","med0100",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module15","med0100",0,"0: doesn't apply (device is not used)","0: trifft nicht zu (Geraet wird nicht genutzt)"
"twinlife","wid1_F2F1_module15","mis",-86,"-86: not available/empty/not codable","-86: nicht vorhanden/leer/nicht kodierbar"
"twinlife","wid1_F2F1_module15","mis",-85,"-85: unknown","-85: unbekannt"
"twinlife","wid1_F2F1_module15","mn",0,"0: not mentioned","0: nicht genannt"
"twinlife","wid1_F2F1_module15","mn",1,"1: mentioned","1: genannt"
"twinlife","wid1_F2F1_module15","net0300",-81,"-81: there is no person","-81: es gibt keine Person"
"twinlife","wid1_F2F1_module15","net0301",-81,"-81: there is no person","-81: es gibt keine Person"
"twinlife","wid1_F2F1_module15","net0301",1,"1: male","1: maennlich"
"twinlife","wid1_F2F1_module15","net0301",2,"2: female","2: weiblich"
"twinlife","wid1_F2F1_module15","per0200",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module15","per0200",0,"0: not at all prepared to take risks","0: gar nicht risikobereit"
"twinlife","wid1_F2F1_module15","per0200",1,"1","1"
"twinlife","wid1_F2F1_module15","per0200",2,"2","2"
"twinlife","wid1_F2F1_module15","per0200",3,"3","3"
"twinlife","wid1_F2F1_module15","per0200",4,"4","4"
"twinlife","wid1_F2F1_module15","per0200",5,"5","5"
"twinlife","wid1_F2F1_module15","per0200",6,"6","6"
"twinlife","wid1_F2F1_module15","per0200",7,"7","7"
"twinlife","wid1_F2F1_module15","per0200",8,"8","8"
"twinlife","wid1_F2F1_module15","per0200",9,"9","9"
"twinlife","wid1_F2F1_module15","per0200",10,"10: very prepared to take risks","10: sehr risikobereit"
"twinlife","wid1_F2F1_module15","per0300",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module15","per0300",0,"0: very impatient","0: sehr ungeduldig"
"twinlife","wid1_F2F1_module15","per0300",1,"1","1"
"twinlife","wid1_F2F1_module15","per0300",2,"2","2"
"twinlife","wid1_F2F1_module15","per0300",3,"3","3"
"twinlife","wid1_F2F1_module15","per0300",4,"4","4"
"twinlife","wid1_F2F1_module15","per0300",5,"5","5"
"twinlife","wid1_F2F1_module15","per0300",6,"6","6"
"twinlife","wid1_F2F1_module15","per0300",7,"7","7"
"twinlife","wid1_F2F1_module15","per0300",8,"8","8"
"twinlife","wid1_F2F1_module15","per0300",9,"9","9"
"twinlife","wid1_F2F1_module15","per0300",10,"10: very patient","10: sehr geduldig"
"twinlife","wid1_F2F1_module15","ple0101",-89,"-89: only year specified","-89: nur Jahresangabe vorhanden"
"twinlife","wid1_F2F1_module15","ple0101",-81,"-81: we have never lived together","-81: wir haben noch nie zusammen gelebt"
"twinlife","wid1_F2F1_module15","ple0101",95,"95: same time frame as twin 1","95: gleicher Zeitraum wie Zwilling 1"
"twinlife","wid1_F2F1_module15","ple0101",9995,"9995: same time frame as twin 1","9995: gleicher Zeitraum wie Zwilling 1"
"twinlife","wid1_F2F1_module15","ple0103",1,"1: not close at all","1: ueberhaupt nicht eng"
"twinlife","wid1_F2F1_module15","ple0103",2,"2","2"
"twinlife","wid1_F2F1_module15","ple0103",3,"3","3"
"twinlife","wid1_F2F1_module15","ple0103",4,"4","4"
"twinlife","wid1_F2F1_module15","ple0103",5,"5: very close","5: sehr eng"
"twinlife","wid1_F2F1_module15","ple0200",1,"1: never","1: nie"
"twinlife","wid1_F2F1_module15","ple0200",2,"2: once or several times in the last six month","2: ein oder mehrmals im halben Jahr"
"twinlife","wid1_F2F1_module15","ple0200",3,"3: about once a month","3: etwa 1-mal im Monat"
"twinlife","wid1_F2F1_module15","ple0200",4,"4: about once a week","4: etwa 1-mal in der Woche"
"twinlife","wid1_F2F1_module15","ple0200",5,"5: (almost) every day","5: (fast) jeden Tag"
"twinlife","wid1_F2F1_module15","pop0100",1,"1: not at all","1: ueberhaupt nicht"
"twinlife","wid1_F2F1_module15","pop0100",2,"2: not strongly","2: nicht so stark"
"twinlife","wid1_F2F1_module15","pop0100",3,"3: strongly","3: stark"
"twinlife","wid1_F2F1_module15","pop0100",4,"4: very strongly","4: sehr stark"
"twinlife","wid1_F2F1_module15","pop0300",1,"1: yes","1: ja"
"twinlife","wid1_F2F1_module15","pop0300",2,"2: no","2: nein"
"twinlife","wid1_F2F1_module15","pop0300",3,"3: no, I wasn't entitled to vote (yet)","3: nein, ich war (noch) nicht wahlberechtigt"
"twinlife","wid1_F2F1_module15","pop0302",1,"1: no, I don't lean towards a party","1: nein, ich neige keiner Partei zu"
"twinlife","wid1_F2F1_module15","pop0302",2,"2: SPD","2: SPD"
"twinlife","wid1_F2F1_module15","pop0302",3,"3: CDU/CSU [only F2F 1]","3: CDU/CSU [nur in F2F 1]"
"twinlife","wid1_F2F1_module15","pop0302",4,"4: FDP","4: FDP"
"twinlife","wid1_F2F1_module15","pop0302",5,"5: Buendnis 90/Die Gruenen","5: Buendnis 90/Die Gruenen"
"twinlife","wid1_F2F1_module15","pop0302",6,"6: Die Linke","6: Die Linke"
"twinlife","wid1_F2F1_module15","pop0302",7,"7: NPD/Republikaner","7: NPD/Republikaner"
"twinlife","wid1_F2F1_module15","pop0302",8,"8: Piratenpartei","8: Piratenpartei"
"twinlife","wid1_F2F1_module15","pop0302",9,"9: AfD (Alternative fuer Deutschland)","9: AfD (Alternative fuer Deutschland)"
"twinlife","wid1_F2F1_module15","pop0302",10,"10: another, namely","10: andere, und zwar"
"twinlife","wid1_F2F1_module15","pop0302",11,"11: CDU [from F2F 2]","11: CDU [ab F2F 2]"
"twinlife","wid1_F2F1_module15","pop0302",12,"12: CSU [from F2F 2]","12: CSU [ab F2F 2]"
"twinlife","wid1_F2F1_module15","pr5",1,"1: very unlikely","1: sehr unwahrscheinlich"
"twinlife","wid1_F2F1_module15","pr5",2,"2","2"
"twinlife","wid1_F2F1_module15","pr5",3,"3","3"
